Region,,Province,,Municipality,,Barangay,,Project Name,# of Brgys., Estimated Total Cost (P) 2nd MIBF , KALAHI GRANT , Community & LGU Counterpart Commitments (LCC) , Grant Funds Released  , Tranches , LCC Delivered , Total Utilized , Grant Funds Utilized , LCC Utilized ,% Utilized from Grant released* ,% LCC utilized over delivered,% LCC delivered over committed,% Financial Accomplishment (Grant + LCC),% Physical Progress as of June 2010,1st MIBF / MIBF-PDPRA Date,2nd MIBF / MIBF-EC Date,Start Date (SPI),Completion Date,Inauguration Date,Duration of SP Construction (Calendar Days), No. of Direct HH Beneficiaries ,Remarks,# of SPs,Cluster
CAR,14,Ifugao,1427,Asipulo,142711,Nungawa,142711007,Communal Irrigation System,1,"855,412.22","452,856.00","402,556.22","452,856.00",,"402,556.22","855,412.22","452,856.00","402,556.22",100%,100%,100%,100%,100%,10-Feb-06,25-Apr-06,8-Jul-06,20-Nov-06,23-Nov-06,135,94,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Nungawa,142711007,Baggu-Witig FMR Construction,1,"931,546.00","856,386.00","75,160.00","854,284.80",,"101,070.00","955,354.80","854,284.80","101,070.00",100%,100%,134%,103%,100%,19-Nov-08,no data,26-Mar-09,23-Jun-09,no data,89,85,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Panubtuban,142711008,Road Concreting,1,"697,703.00","308,117.00","389,586.00","308,117.00",,"416,883.90","725,000.90","308,117.00","416,883.90",100%,100%,107%,104%,100%,26-Nov-03,5-Feb-04,18-May-04,18-Jul-04,13-Sep-04,61,130,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Panubtuban,142711008,Solar Drying Pavement,1,"182,489.50","72,751.90","109,737.60","72,751.00",,"678,152.90","750,903.90","72,751.00","678,152.90",100%,100%,618%,411%,100%,17-Feb-05,7-Apr-05,18-Jun-05,20-Sep-05,30-Sep-05,94,128,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Panubtuban,142711008,Farm to Market Road Improvement,1,"1,807,266.00","999,570.00","807,696.00","999,570.00",,"807,723.00","1,807,293.00","999,570.00","807,723.00",100%,100%,100%,100%,100%,10-Feb-06,25-Apr-06,13-Jun-06,31-Dec-06,27-Mar-07,201,130,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Panubtuban,142711008,Construction of 3 units Multipurpose Pavement,1,"740,574.00","670,000.00","70,574.00","662,362.00",,"75,499.64","737,861.64","662,362.00","75,499.64",100%,100%,107%,100%,100%,19-Nov-08,no data,23-Mar-09,23-Jun-09,no data,92,125,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Pula,142711009,Brgy Health Station,1,"896,681.12","495,578.00","401,103.12","495,578.00",,"378,482.75","874,060.75","495,578.00","378,482.75",100%,100%,94%,97%,100%,26-Nov-03,5-Feb-04,4-May-04,15-Aug-04,14-Sep-04,103,195,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Pula,142711009,Concreting of Intermittent Sections from Dakkel Danum to Sitio Hegpit,1,"699,136.00","556,000.00","143,136.00","550,144.00",,"200,502.49","750,646.49","550,144.00","200,502.49",100%,100%,140%,107%,100%,19-Nov-08,no data,19-Mar-09,26-May-09,no data,68,233,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Pula - C2,142711009,Pula-Cawayan FMR Improvement - C2d,2,"1,553,535.90","598,383.00","955,152.90","598,383.00",,"849,005.12","1,447,388.12","598,383.00","849,005.12",100%,100%,89%,93%,100%,17-Feb-05,7-Apr-05,28-Jun-05,20-Jul-05,16-Aug-05,22,411,,1,LUZON
CAR,14,Ifugao,1427,Asipulo,142711,Pula - C5,142711009,Farm to Market Road Improvement - C5,5,"1,321,281.00","792,085.00","529,196.00","792,085.00",,"529,196.00","1,321,281.00","792,085.00","529,196.00",100%,100%,100%,100%,100%,10-Feb-06,25-Apr-06,29-May-06,31-Aug-06,20-Nov-05,94,411,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Anao,142709001,Road Concreting ,1,"472,859.00","330,000.00","142,859.00","330,000.00",,"185,269.45","515,269.45","330,000.00","185,269.45",100%,100%,130%,109%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Jan-04,19-Apr-04,153,97,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Anao,142709001,Rehab/Improvt. Of Bulhi-Pugo Road,1,"1,875,421.03","1,217,400.00","658,021.03","1,217,400.00",,"214,818.00","1,432,218.00","1,217,400.00","214,818.00",100%,100%,33%,76%,100%,14-Jan-05,24-Feb-05,13-Jun-05,31-Oct-07,no data,870,100,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Bangtinon,142709002,Water System,1,"452,041.96","275,000.00","177,041.96","275,000.00",,"121,692.00","396,692.00","275,000.00","121,692.00",100%,100%,69%,88%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Jun-04,1-Jul-04,305,65,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Bangtinon,142709002,Rehab/Improvt. Of Habian-Bangtinon Road,1,"1,014,872.00","563,000.00","451,872.00","563,000.00",,"470,582.00","1,033,582.00","563,000.00","470,582.00",100%,100%,104%,102%,100%,14-Jan-05,24-Feb-05,20-Jun-05,30-Dec-05,no data,193,68,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Bitu,142709003,Road Opening & Concreting ,1,"505,019.50","325,000.00","180,019.50","325,000.00",,"105,718.00","430,718.00","325,000.00","105,718.00",100%,100%,59%,85%,100%,9-May-03,26-Jun-03,1-Sep-03,1-Dec-03,26-Apr-04,91,75,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Cababuyan North,142709012,Road Concreting ,1,"417,596.00","310,000.00","107,596.00","310,000.00",,"105,881.80","415,881.80","310,000.00","105,881.80",100%,100%,98%,100%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Mar-04,29-Apr-04,213,153,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Cababuyan North,142709012,Capability Building and Support Facility,1,"653,668.00","370,000.00","283,668.00","370,000.00",,"133,500.00","503,500.00","370,000.00","133,500.00",100%,100%,47%,77%,100%,6-Dec-05,6-Feb-06,15-Oct-06,30-Apr-07,no data,197,153,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Cababuyan South,142709004,Water System,1,"453,675.28","300,000.00","153,675.28","300,000.00",,"93,093.15","393,093.15","300,000.00","93,093.15",100%,100%,61%,87%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Jul-04,17-Aug-04,335,109,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Cababuyan South,142709004,Communal Irrigation System,1,"177,910.00","108,000.00","69,910.00","86,400.00",,"120,910.00","207,310.00","86,400.00","120,910.00",100%,100%,173%,117%,100%,6-Dec-05,6-Feb-06,1-May-06,30-Aug-06,no data,121,160,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Mompolia,142709005,Road Opening ,1,"476,404.50","320,000.00","156,404.50","320,000.00",,"160,708.73","480,708.73","320,000.00","160,708.73",100%,100%,103%,101%,100%,9-May-03,26-Jun-03,1-Sep-03,1-Mar-04,24-May-04,182,198,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Mompolia,142709005,Guintinan-Ibawat Road Construction,1,"898,200.00","641,700.00","256,500.00","639,221.00",,"242,500.00","881,721.00","639,221.00","242,500.00",100%,100%,95%,98%,100%,6-Dec-05,6-Feb-06,5-May-06,30-Sep-08,no data,879,198,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Namulditan,142709006,Water System,1,"463,678.67","270,000.00","193,678.67","270,000.00",,"122,866.00","392,866.00","270,000.00","122,866.00",100%,100%,63%,85%,100%,9-May-03,26-Jun-03,1-Aug-03,12-Jul-04,1-Jul-04,346,171,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Namulditan,142709006,Shreding Machine with housing,1,"637,872.50","395,000.00","242,872.50","389,336.50",,"378,872.00","768,208.50","389,336.50","378,872.00",100%,100%,156%,120%,100%,6-Dec-05,6-Feb-06,15-Oct-06,25-Apr-07,no data,192,171,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,O-ong,142709007,Road Opening,1,"418,558.00","285,000.00","133,558.00","285,000.00",,"130,190.50","415,190.50","285,000.00","130,190.50",100%,100%,97%,99%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Jul-04,1-Aug-04,335,168,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,O-ong,142709007,Market Linkage Post,1,"703,762.46","493,700.00","210,062.46","488,036.50",,"184,405.00","672,441.50","488,036.50","184,405.00",100%,100%,88%,96%,100%,6-Dec-05,6-Feb-06,15-Oct-06,30-Sep-08,no data,716,168,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Piwong,142709008,Road Opening and Gravelling,1,"649,547.50","300,000.00","349,547.50","300,000.00",,"251,689.75","551,689.75","300,000.00","251,689.75",100%,100%,72%,85%,100%,9-May-03,26-Jun-03,1-Sep-03,1-Jul-04,1-Jul-04,304,160,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Piwong,142709008,Daligi-Panadan Road Improvement,1,"1,079,500.00","396,600.00","682,900.00","396,600.00",,"80,300.00","476,900.00","396,600.00","80,300.00",100%,100%,12%,44%,100%,6-Dec-05,6-Feb-06,1-Oct-06,30-Sep-08,no data,730,212,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Poblacion,142709009,Water System,1,"561,037.43","315,000.00","246,037.43","315,000.00",,"282,112.71","597,112.71","315,000.00","282,112.71",100%,100%,115%,106%,100%,9-May-03,26-Jun-03,1-Aug-03,7-May-04,7-May-04,280,166,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Poblacion,142709009,Allac-Pumtang Road Improvement,1,"766,300.00","545,000.00","221,300.00","545,000.00",,"219,700.00","764,700.00","545,000.00","219,700.00",100%,100%,99%,100%,100%,6-Dec-05,6-Feb-06,10-May-06,15-May-06,no data,5,132,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Ubuag,142709010,Road Opening,1,"510,499.50","280,000.00","230,499.50","280,000.00",,"268,221.75","548,221.75","280,000.00","268,221.75",100%,100%,116%,107%,100%,9-May-03,26-Jun-03,1-Aug-03,1-Dec-03,24-Apr-04,122,104,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Ubuag,142709010,Rehab/Improvt. Of Tiggihan-Ibaat Road,1,"2,848,915.00","1,819,600.00","1,029,315.00","1,819,600.00",,"999,315.00","2,818,915.00","1,819,600.00","999,315.00",100%,100%,97%,99%,100%,14-Jan-05,24-Feb-05,29-Jun-05,28-Oct-06,no data,486,100,,1,LUZON
CAR,14,Ifugao,1427,Hingyon,142709,Umalbong,142709011,Water System,1,"445,821.10","290,000.00","155,821.10","290,000.00",,"139,922.00","429,922.00","290,000.00","139,922.00",100%,100%,90%,96%,100%,9-May-03,26-Jun-03,18-Aug-03,1-May-04,17-Jun-04,257,149,,1,
CAR,14,Ifugao,1427,Hingyon,142709,Umalbong,142709011,Bocoh Road Construction,1,"921,000.00","650,000.00","271,000.00","650,000.00",,"161,000.00","811,000.00","650,000.00","161,000.00",100%,100%,59%,88%,100%,6-Dec-05,6-Feb-06,1-May-06,30-Sep-08,no data,883,149,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Ahin,142710001,Road Construction,1,"1,086,000.00","642,000.00","444,000.00","642,000.00",,"423,792.00","1,065,792.00","642,000.00","423,792.00",100%,100%,95%,98%,100%,22-Feb-06,22-May-06,25-Sep-06,28-Feb-07,no data,156,120,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Tulludan - C2,142710011,Const. of Tulludan Proper-Ahin FMR - C2g,2,"1,758,000.00","1,230,000.00","528,000.00","1,230,000.00",,"521,174.88","1,751,174.88","1,230,000.00","521,174.88",100%,100%,99%,100%,100%,21-Feb-05,13-Jun-05,18-Jul-05,28-Feb-06,22-Mar-06,225,270,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Ahin - C2,142710001,Const. of Tulludan Proper-Ahin FMR - C2g,2,"1,758,000.00","1,230,000.00","528,000.00","1,230,000.00",,"521,174.88","1,751,174.88","1,230,000.00","521,174.88",100%,100%,99%,100%,100%,21-Feb-05,13-Jun-05,18-Jul-05,28-Feb-06,22-Mar-06,225,270,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Ap-apid,142710002,Construction of 1 Unit School Building,1,"291,500.00","175,000.00","116,500.00","175,000.00",,"121,842.00","296,842.00","175,000.00","121,842.00",100%,100%,105%,102%,100%,22-Feb-06,22-May-06,25-Sep-06,20-Feb-07,no data,148,160,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Ap-apid,142710002,Ap-apid- Impugong Road Improvement,1,"760,522.00","475,000.00","285,522.00","459,109.80",,"285,522.00","744,631.80","459,109.80","285,522.00",100%,100%,100%,98%,100%,6-Feb-09,no data,18-May-09,30-Jun-09,no data,43,172,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Ap-apid - C2,142710002,Road Opening - C2a,2,"1,079,666.00","726,762.00","352,904.00","726,762.00",,"378,921.33","1,105,683.33","726,762.00","378,921.33",100%,100%,107%,102%,100%,22-Oct-03,29-Dec-03,1-Mar-04,15-Jun-04,17-Jun-04,106,240,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Gumhang - C2,142710006,Road Opening - C2a,2,"1,079,666.00","726,762.00","352,904.00","726,762.00",,"378,921.33","1,105,683.33","726,762.00","378,921.33",100%,100%,107%,102%,100%,22-Oct-03,29-Dec-03,1-Mar-04,15-Jun-04,17-Jun-04,106,240,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Binablayan,142710003,Road Improvement,1,"1,805,826.05","1,227,186.00","578,640.05","1,227,186.00",,"562,263.05","1,789,449.05","1,227,186.00","562,263.05",100%,100%,97%,99%,100%,22-Oct-03,29-Dec-03,1-Mar-04,30-Jun-04,13-Jul-04,121,221,,1,
CAR,14,Ifugao,1427,Tinoc,142710,Binablayan,142710003,Hablang-Huykok Road rerouting,1,"1,141,590.00","750,000.00","391,590.00","750,000.00",,"392,490.00","1,142,490.00","750,000.00","392,490.00",100%,100%,100%,100%,100%,6-Feb-09,no data,25-May-09,30-Jun-09,no data,36,241,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Danggo,142710004,Road Construction,1,"654,000.00","229,000.00","425,000.00","229,000.00",,"414,608.00","643,608.00","229,000.00","414,608.00",100%,100%,98%,98%,100%,22-Feb-06,22-May-06,1-Sep-06,31-Oct-06,no data,60,242,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Dango,142710004,Wakallan-Dango FMR construction,1,"1,646,810.00","910,000.00","736,810.00","907,334.09",,"741,460.00","1,648,794.09","907,334.09","741,460.00",100%,100%,101%,100%,100%,6-Feb-09,no data,19-May-09,30-Jun-09,no data,42,165,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Dango- C2,142710004,Const. of Baay-Proper Luhong FMR - C2f,2,"2,388,500.00","1,650,000.00","738,500.00","1,650,000.00",,"738,566.00","2,388,566.00","1,650,000.00","738,566.00",100%,100%,100%,100%,100%,21-Feb-05,13-Jun-05,4-Jul-05,30-Mar-06,19-Jul-06,269,304,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Luhong- C2,142710008,Const. of Baay-Proper Luhong FMR - C2f,2,"2,388,500.00","1,650,000.00","738,500.00","1,650,000.00",,"738,566.00","2,388,566.00","1,650,000.00","738,566.00",100%,100%,100%,100%,100%,21-Feb-05,13-Jun-05,4-Jul-05,30-Mar-06,19-Jul-06,269,304,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Eheb,142710005,Road Improvement,1,"1,250,000.00","850,000.00","400,000.00","850,000.00",,"420,279.00","1,270,279.00","850,000.00","420,279.00",100%,100%,105%,102%,100%,22-Feb-06,22-May-06,1-Sep-06,20-Jan-07,no data,141,85,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Eheb,142710005,Eheb-Palas FMR Construction,1,"1,500,830.00","1,000,000.00","500,830.00","999,940.40",,"500,830.00","1,500,770.40","999,940.40","500,830.00",100%,100%,100%,100%,100%,6-Feb-09,no data,13-May-09,31-Aug-09,no data,110,80,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Gumhang,142710006,Road Construction,1,"1,308,000.00","904,000.00","404,000.00","904,000.00",,"361,696.00","1,265,696.00","904,000.00","361,696.00",100%,100%,90%,97%,100%,22-Feb-06,22-May-06,28-Sep-06,31-Oct-06,no data,33,24,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Gumhang,142710006,Balihong-Pitekan FMR construction,1,"1,284,969.00","825,000.00","459,969.00","824,970.00",,"460,620.00","1,285,590.00","824,970.00","460,620.00",100%,100%,100%,100%,100%,6-Feb-09,no data,18-May-09,30-Jun-09,no data,43,162,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Impugong,142710007,Const. of Taba-Tullibeng FMR,1,"1,219,000.00","720,000.00","499,000.00","720,000.00",,"534,620.00","1,254,620.00","720,000.00","534,620.00",100%,100%,107%,103%,100%,21-Feb-05,13-Jun-05,15-Jun-05,30-Sep-05,10-Nov-05,107,162,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Impugong,142710007,Road Construction,1,"372,000.00","180,000.00","192,000.00","180,000.00",,"194,255.00","374,255.00","180,000.00","194,255.00",100%,100%,101%,101%,100%,22-Feb-06,22-May-06,1-Sep-06,10-Feb-07,no data,162,20,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Impugong,142710007,Impugong-Poblacion Road Improvement,1,"1,405,218.05","950,000.00","455,218.05","914,315.77",,"516,977.07","1,431,292.84","914,315.77","516,977.07",100%,100%,114%,102%,100%,6-Feb-09,no data,17-May-09,7-Aug-09,no data,82,214,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Poblacion (Tinoc),142710009,Road Improvement,1,"1,120,879.00","772,239.00","348,640.00","772,239.00",,"323,103.35","1,095,342.35","772,239.00","323,103.35",100%,100%,93%,98%,100%,22-Oct-03,29-Dec-03,1-Mar-04,27-Jun-04,28-Jun-04,118,303,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Poblacion (Tinoc),142710009,Road Construction,1,"340,000.00","120,000.00","220,000.00","120,000.00",,"217,600.00","337,600.00","120,000.00","217,600.00",100%,100%,99%,99%,100%,22-Feb-06,22-May-06,1-Sep-06,31-Oct-06,no data,60,70,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Tukucan - C2,142710010,Road Opening - C2b,2,"1,274,125.00","873,813.00","400,312.00","873,813.00",,"414,486.30","1,288,299.30","873,813.00","414,486.30",100%,100%,104%,101%,100%,22-Oct-03,29-Dec-03,1-Mar-04,26-Jun-04,27-Jun-04,117,248,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Eheb - C2,142710005,Road Opening - C2b,2,"1,274,125.00","873,813.00","400,312.00","873,813.00",,"414,486.30","1,288,299.30","873,813.00","414,486.30",100%,100%,104%,101%,100%,22-Oct-03,29-Dec-03,1-Mar-04,26-Jun-04,27-Jun-04,117,248,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Tulludan,142710011,Cocoy-Telep FMR construction,1,"1,469,445.50","900,000.00","569,445.50","899,935.72",,"570,095.50","1,470,031.22","899,935.72","570,095.50",100%,100%,100%,100%,100%,6-Feb-09,no data,27-May-09,30-Jun-09,no data,34,112,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Wangwang,142710012,Road Improvement,1,"712,000.00","500,000.00","212,000.00","492,000.00",,"202,100.00","694,100.00","492,000.00","202,100.00",100%,100%,95%,97%,100%,22-Feb-06,22-May-06,1-Sep-06,25-Feb-07,no data,177,133,,1,LUZON
CAR,14,Ifugao,1427,Tinoc,142710,Wangwang,142710012,Higib-Amueg Road Concreting,1,"445,672.00","190,000.00","255,672.00","187,029.50",,"256,322.00","443,351.50","187,029.50","256,322.00",100%,100%,100%,99%,100%,6-Feb-09,no data,25-May-09,30-Jun-09,no data,36,162,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Aciga,143209001,Construction of Village Water System,1,"825,928.00","595,928.00","230,000.00","593,518.20",,"211,525.79","803,590.20","593,518.20","210,072.00",100%,99%,92%,97%,100%,28-Jul-08,no data,10-Mar-09,30-May-09,n/a,81,172,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Allaguia,143209002,Rehab. of Brgy. Road,1,"898,856.06","629,246.06","269,610.00","578,675.50",,"270,609.15","849,284.65","578,675.50","270,609.15",100%,100%,100%,94%,100%,23-May-07,n/a,5-Mar-08,30-Sep-08,no data,209,224,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Allaguia,143209002,Construction of 12 Meters Slab Footbridge,1,"265,000.00","171,998.59","93,001.41","137,598.86",,"93,709.04","230,600.27","137,598.86","93,001.41",100%,99%,101%,87%,100%,28-Jul-08,no data,3-Jan-09,21-Mar-09,n/a,77,255,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Allaguia,143209002,Construction of  1-unit MPP,1,"180,000.00","130,400.00","49,600.00","104,625.00",,"39,600.00","144,225.00","104,625.00","39,600.00",100%,100%,80%,80%,100%,31-Mar-09,no data,1-Jul-09,5-Aug-09,n/a,35,255,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Ammacian,143209003,Construction of 2-Units Flood Control,1,"1,480,000.00","1,062,850.00","417,150.00","1,008,933.47",,"417,150.00","1,426,083.47","1,008,933.47","417,150.00",100%,100%,100%,96%,100%,28-Jul-08,no data,24-Jan-09,18-Jun-09,no data,145,273,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Apatan,143209004,Const. of 1 unit cable bridge,1,"1,755,000.00","1,213,037.84","541,962.16","1,152,547.65",,"541,962.16","1,694,509.81","1,152,547.65","541,962.16",100%,100%,100%,97%,100%,23-May-07,n/a,5-Jul-08,30-Sep-08,no data,87,384,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Asibanglan,143209013,Energizing Off Grid through Alternative Power Source,1,"1,122,355.00","805,854.11","316,500.89","767,303.59",,"316,500.89","1,083,804.48","767,303.59","316,500.89",100%,100%,100%,97%,100%,28-Jul-08,no data,26-Mar-09,7-Apr-09,n/a,12,184,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Asibanglan,143209013,Construction of Footpath,1,"200,000.00","138,323.00","61,677.00","110,658.40",,"60,677.00","171,335.40","110,658.40","60,677.00",100%,100%,98%,86%,100%,31-Mar-09,no data,2-Jul-09,30-Sep-09,no data,90,115,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Baay,143209005,Const. of 1 unit Brgy. Health Station,1,"711,200.00","487,976.00","223,224.00","390,380.00",,"223,027.00","613,407.00","390,380.00","223,027.00",100%,100%,100%,86%,100%,23-May-07,n/a,3-Feb-08,20-Jan-09,n/a,352,120,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Baay,143209005,Energizing Off Grid through Alternative Power Source,1,"874,155.00","631,116.55","243,038.45","505,298.88",,"380,708.45","886,007.33","505,298.88","380,708.45",100%,100%,157%,101%,100%,28-Jul-08,no data,20-Jun-09,25-Jun-09,n/a,5,120,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Ballayangon,143209006,Const. of 4 units MPP,1,"480,000.00","365,000.00","115,000.00","292,000.00",,"116,000.00","408,000.00","292,000.00","116,000.00",100%,100%,101%,85%,100%,23-May-07,n/a,5-Jul-08,30-Sep-08,no data,87,186,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Ballayangon,143209006,Construction of Concrete Tirepath,1,"644,818.00","451,392.91","193,425.09","361,114.33",,"168,427.52","529,539.33","361,114.33","168,425.00",100%,100%,87%,82%,100%,31-Mar-09,no data,2-Jul-09,30-Sep-09,no data,90,221,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Bayao,143209007,Construction of Barangay Health Station,1,"945,000.00","674,783.00","270,217.00","540,132.76",,"271,057.00","811,189.76","540,132.76","271,057.00",100%,100%,100%,86%,100%,28-Jul-08,no data,22-Jan-09,9-Jun-09,no data,138,242,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Bayao,143209007,Construction of 1-unit MPP,1,"226,000.00","203,400.00","22,600.00","162,720.00",,"17,394.00","178,720.00","162,720.00","16,000.00",100%,92%,77%,79%,100%,31-Mar-09,no data,2-Jul-09,7-Oct-09,no data,97,242,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Camalog,143209009,Construction of 24-Units Deep Well,1,"629,660.00","438,933.00","190,727.00","438,933.00",,"190,727.00","629,660.00","438,933.00","190,727.00",100%,100%,100%,100%,100%,28-Jul-08,no data,2-Dec-08,15-Jan-09,n/a,44,150,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Camalog,143209009,Construction of BHS,1,"510,123.00","357,085.80","153,037.20","285,668.64",,"376,037.00","406,705.64","285,668.64","121,037.00",100%,32%,246%,80%,100%,31-Mar-09,no data,1-Jun-09,31-Jul-09,n/a,60,159,,1,LUZON
CAR,14,Kalinga,1432,Pinukpuk,143209,Cawagayan,143209012,Const. of 1 unit deepwell with water tank,1,"493,500.00","343,896.72","149,603.28","336,662.38",,"150,603.10","487,265.48","336,662.38","150,603.10",100%,100%,101%,99%,100%,22-May-07,n/a,2-Feb-08,5-Apr-08,13-Jun-08,63,197,,1,LUZON
